x_block,y_block,n_cells,positive_cells,center_Boylam,center_Enlem,mean_score_probability_mlp,max_score_probability_mlp,mean_score_topsis_pi,max_score_topsis_pi,mean_score_vikor_pi,max_score_vikor_pi,mean_score_topsis_shap,max_score_topsis_shap,mean_score_vikor_shap,max_score_vikor_shap
5901,1738,100,23,5901500.0,1738500.0,0.24636793,1.0,0.59890467,0.8865584,0.59115946,0.9575969,0.6779038,0.7559627,0.6022769,0.9086943
5989,1753,100,24,5989500.0,1753500.0,0.2460058,1.0,0.6003488,0.8921635,0.5895784,0.9612876,0.6795961,0.76382023,0.5948269,0.920257
5992,1759,100,24,5992500.0,1759500.0,0.24575184,0.9999998,0.6004121,0.81896734,0.5894566,0.8598313,0.68757004,0.7516529,0.61311406,0.8517192
5947,1774,100,24,5947500.0,1774500.0,0.24573727,1.0,0.6083731,0.9068702,0.6035249,0.98322964,0.6869822,0.7661241,0.62810934,0.9676408
5902,1737,100,22,5902500.0,1737500.0,0.24558748,1.0,0.63172585,0.8921723,0.6267712,0.9562205,0.6899869,0.76402134,0.63659793,0.9341937
5996,1757,100,24,5996500.0,1757500.0,0.24496824,0.99990666,0.60867876,0.832437,0.597193,0.8754606,0.6920747,0.7523813,0.61766875,0.8864065
5858,1720,100,13,5858500.0,1720500.0,0.2447659,0.9999997,0.5749121,0.85440505,0.5570617,0.9082863,0.6766118,0.75013536,0.5674999,0.86809623
5941,1710,100,23,5941500.0,1710500.0,0.2447052,1.0,0.6115367,0.8879198,0.60080934,0.9561483,0.6808362,0.7549089,0.60246044,0.9234748
5993,1755,100,22,5993500.0,1755500.0,0.24443573,1.0,0.6070001,0.90898037,0.6002856,0.9865919,0.6887087,0.7719984,0.6177224,0.98776716
5933,1722,100,23,5933500.0,1722500.0,0.2440402,0.9998918,0.58696985,0.77209973,0.56629056,0.79133844,0.6705102,0.7312069,0.56703186,0.8041958
5947,1782,100,24,5947500.0,1782500.0,0.2437433,1.0,0.61508477,0.90954,0.61079293,0.9863982,0.6900352,0.77930504,0.630381,0.987527
5908,1740,100,20,5908500.0,1740500.0,0.24346584,1.0,0.6000707,0.9046007,0.5881145,0.9806732,0.67113876,0.75542766,0.5946589,0.95373744
5946,1777,100,24,5946500.0,1777500.0,0.24342605,1.0,0.6292401,0.9099387,0.62822014,0.98698467,0.6992141,0.77650845,0.652857,0.9863777
5942,1777,100,24,5942500.0,1777500.0,0.24133544,1.0,0.60892797,0.9076475,0.60302156,0.98446566,0.6905907,0.77095073,0.6240419,0.9773842
5894,1736,100,24,5894500.0,1736500.0,0.24099952,1.0,0.6239066,0.88901234,0.61556715,0.9502356,0.6847606,0.7560922,0.6081337,0.90765893
5856,1727,100,20,5856500.0,1727500.0,0.24085768,1.0,0.570414,0.856447,0.55039304,0.91418606,0.6688523,0.7511285,0.5511876,0.9206511
5946,1778,100,23,5946500.0,1778500.0,0.24052362,1.0,0.62582356,0.9094595,0.62455356,0.98637253,0.6974024,0.77625716,0.6503363,0.9833708
5891,1731,100,24,5891500.0,1731500.0,0.24050826,1.0,0.607512,0.8838025,0.59365916,0.9446183,0.67919,0.7495276,0.59078735,0.8934181
5903,1735,100,22,5903500.0,1735500.0,0.23914081,1.0,0.61715555,0.8880871,0.6093786,0.9505632,0.67683846,0.75153065,0.60843027,0.9079211
5947,1712,100,22,5947500.0,1712500.0,0.2390359,1.0,0.6202516,0.8907926,0.6100997,0.9617543,0.6789422,0.757603,0.6074783,0.92044795
5891,1732,100,23,5891500.0,1732500.0,0.23695277,1.0,0.5977234,0.8890176,0.58474916,0.9575596,0.6736451,0.7502498,0.5824102,0.8950095
5943,1711,100,23,5943500.0,1711500.0,0.236303,1.0,0.60387033,0.8905838,0.5931752,0.9580015,0.67859477,0.7647708,0.6023472,0.93350494
5997,1757,100,23,5997500.0,1757500.0,0.23611051,1.0,0.6107764,0.8832091,0.6035796,0.94961774,0.689355,0.7739266,0.63351023,0.96107876
5993,1756,100,22,5993500.0,1756500.0,0.23599204,1.0,0.6063444,0.9076643,0.5994101,0.9863987,0.68609804,0.7692209,0.62762445,0.9890951
5951,1779,100,23,5951500.0,1779500.0,0.23527439,1.0,0.60763615,0.90809435,0.5972453,0.9826863,0.69156766,0.77368575,0.60939336,0.9661926
5948,1714,100,20,5948500.0,1714500.0,0.2352086,1.0,0.6066089,0.88955873,0.59387064,0.95111173,0.67435324,0.7538851,0.5919649,0.9098403
6008,1746,100,19,6008500.0,1746500.0,0.23513512,0.9999862,0.5686599,0.7319509,0.5469345,0.75940776,0.67514384,0.7312725,0.55931294,0.7654568
5993,1754,100,22,5993500.0,1754500.0,0.23500067,1.0,0.59506655,0.90759283,0.583853,0.9842914,0.68691325,0.77087176,0.60622966,0.97749275
5904,1741,100,23,5904500.0,1741500.0,0.23477584,1.0,0.60292983,0.9024133,0.59109074,0.98006576,0.6768813,0.75426465,0.5980026,0.95352376
5942,1710,100,23,5942500.0,1710500.0,0.23450933,1.0,0.6224953,0.88905877,0.615858,0.957101,0.6855072,0.7592607,0.61914825,0.92898643
5933,1724,100,21,5933500.0,1724500.0,0.23445274,0.999978,0.58752465,0.77235126,0.5689105,0.7920978,0.67690146,0.7323488,0.58129877,0.80379605
5952,1781,100,23,5952500.0,1781500.0,0.23269455,1.0,0.62487984,0.8813143,0.618634,0.94622386,0.68983155,0.7664086,0.6292246,0.9415248
5994,1756,100,22,5994500.0,1756500.0,0.23238051,1.0,0.6058973,0.8820951,0.5949592,0.94774824,0.6853096,0.760076,0.61668074,0.94702214
5943,1781,100,23,5943500.0,1781500.0,0.23155737,0.9999995,0.6189801,0.88872623,0.6135943,0.954875,0.6895641,0.7687154,0.6325748,0.9465962
5898,1733,100,20,5898500.0,1733500.0,0.23089404,1.0,0.61324793,0.8897626,0.6050724,0.9534137,0.6794793,0.7523367,0.6078434,0.9142863
5941,1717,100,23,5941500.0,1717500.0,0.23082514,1.0,0.5987016,0.8881481,0.5840969,0.95564693,0.680139,0.7547534,0.5849168,0.91807073
5942,1712,100,22,5942500.0,1712500.0,0.23053604,1.0,0.605201,0.88794124,0.5988499,0.9566196,0.68343514,0.7576738,0.6132814,0.9290279
5998,1756,100,21,5998500.0,1756500.0,0.23029374,1.0,0.6109738,0.88220704,0.6040729,0.94939494,0.692397,0.7683873,0.62706643,0.9591846
5897,1733,100,21,5897500.0,1733500.0,0.2299972,1.0,0.6001474,0.88980675,0.58684397,0.95086724,0.67565626,0.75598323,0.5899435,0.9107627
5923,1783,100,22,5923500.0,1783500.0,0.22839029,0.9999995,0.60872924,0.8599548,0.5967959,0.916677,0.6831382,0.7563864,0.6105764,0.9379293
6005,1732,100,19,6005500.0,1732500.0,0.22735056,0.9992856,0.5743283,0.79047984,0.55162966,0.8106893,0.67022276,0.73530453,0.5595956,0.8165052
5884,1759,100,1,5884500.0,1759500.0,0.22531968,0.9575504,0.53955007,0.7165439,0.51007086,0.7292808,0.67987585,0.7491289,0.52828324,0.74706155
5857,1727,100,14,5857500.0,1727500.0,0.22521678,0.9999995,0.56956124,0.85773945,0.54785264,0.91630894,0.6714627,0.75386685,0.5551451,0.9312174
5895,1740,100,22,5895500.0,1740500.0,0.22412382,1.0,0.59929407,0.89009464,0.58554244,0.95081156,0.67525697,0.75537795,0.5858352,0.91044796
5855,1724,100,15,5855500.0,1724500.0,0.22408909,0.99972695,0.55257136,0.80165523,0.5274573,0.8362498,0.6654476,0.7413869,0.53720725,0.8489672
5945,1712,100,22,5945500.0,1712500.0,0.22406498,1.0,0.62050235,0.8906265,0.6114147,0.95666677,0.6853492,0.7606168,0.61272943,0.92432904
5892,1739,100,21,5892500.0,1739500.0,0.22405495,1.0,0.61198986,0.8891533,0.6005311,0.9491857,0.6795092,0.7515287,0.5925435,0.8986167
5986,1751,100,21,5986500.0,1751500.0,0.2238023,1.0,0.6089095,0.8925265,0.601883,0.9592058,0.68810606,0.76745737,0.61929494,0.93385315
5993,1760,100,22,5993500.0,1760500.0,0.22368746,1.0,0.6030276,0.8578096,0.59339136,0.9150666,0.6913256,0.7648511,0.60910743,0.8909314
5936,1714,90,18,5936538.888888889,1714538.888888889,0.2235944,1.0,0.6065277,0.8891834,0.594937,0.95756495,0.67491376,0.7496859,0.58981776,0.889978
5993,1732,100,11,5993500.0,1732500.0,0.22321115,0.99999994,0.54835206,0.8520157,0.52128565,0.8921355,0.6682006,0.776464,0.5237807,0.8462137
5891,1729,24,4,5891341.666666667,1729841.6666666667,0.22304118,1.0,0.59892654,0.88090867,0.58060294,0.9431449,0.6653566,0.735028,0.5659589,0.87774813
5945,1715,100,22,5945500.0,1715500.0,0.22276299,1.0,0.5983567,0.89171135,0.58358485,0.9570243,0.67669535,0.76023304,0.58218706,0.9160892
5921,1783,100,21,5921500.0,1783500.0,0.22248589,0.99999934,0.5941699,0.8596267,0.58029675,0.91503924,0.6731015,0.7520026,0.5904272,0.93033236
5987,1755,100,22,5987500.0,1755500.0,0.22202253,1.0,0.6118755,0.8924642,0.6060123,0.9642,0.6907074,0.7688048,0.62837577,0.9315152
5897,1735,100,21,5897500.0,1735500.0,0.22187716,1.0,0.60634446,0.8891455,0.59494126,0.95331955,0.6768218,0.7549862,0.6000082,0.9213938
5943,1777,100,21,5943500.0,1777500.0,0.22145396,1.0,0.6125756,0.90906185,0.60907716,0.98615605,0.69579536,0.7758151,0.6377337,0.9834913
5944,1777,100,22,5944500.0,1777500.0,0.22123055,1.0,0.6184284,0.90900135,0.6130836,0.98566115,0.6969639,0.77631265,0.6349112,0.9819392
5949,1777,100,22,5949500.0,1777500.0,0.22116262,1.0,0.6148602,0.9096585,0.6100346,0.98516315,0.690683,0.77474135,0.62964004,0.9771984
5893,1736,100,22,5893500.0,1736500.0,0.22098672,1.0,0.59959054,0.88911295,0.58363616,0.94979787,0.674926,0.75055766,0.5769941,0.89828724
5897,1736,100,21,5897500.0,1736500.0,0.22063465,1.0,0.6226074,0.88960755,0.61571276,0.95339495,0.6830132,0.75626314,0.61837566,0.9213156
5896,1740,100,21,5896500.0,1740500.0,0.22054577,1.0,0.6134486,0.8906662,0.6025282,0.95949996,0.6846286,0.7568025,0.6098611,0.9151746
5941,1719,100,21,5941500.0,1719500.0,0.22052059,1.0,0.5960096,0.8875869,0.5790451,0.9538355,0.67566633,0.7500649,0.57065076,0.90640426
5941,1780,100,22,5941500.0,1780500.0,0.22016531,1.0,0.6089245,0.9071546,0.6014967,0.9846194,0.680958,0.7696271,0.61676633,0.97488534
5903,1733,68,10,5903367.647058823,1733580.8823529412,0.21975283,1.0,0.580311,0.88815045,0.56561244,0.9521694,0.6651541,0.7506757,0.576083,0.9140947
5996,1756,100,21,5996500.0,1756500.0,0.21967389,1.0,0.60345966,0.88230246,0.597657,0.949017,0.6886701,0.7703143,0.6272627,0.9568299
5995,1756,100,21,5995500.0,1756500.0,0.21959426,1.0,0.60190034,0.8829618,0.5961248,0.9504781,0.69017434,0.76771027,0.63120806,0.9636878
5894,1735,100,21,5894500.0,1735500.0,0.2193586,1.0,0.6317899,0.8898524,0.62407047,0.95097375,0.6859336,0.7540888,0.61788416,0.9050635
5907,1742,100,19,5907500.0,1742500.0,0.21918699,1.0,0.6050838,0.87911725,0.59526706,0.94464606,0.67504084,0.7528807,0.6056389,0.9290976
5944,1715,100,20,5944500.0,1715500.0,0.21907902,1.0,0.6093787,0.89033276,0.59958005,0.9557045,0.6845498,0.76056266,0.6063421,0.9211182
5936,1719,100,17,5936500.0,1719500.0,0.21895075,1.0,0.5930874,0.8891791,0.5777122,0.95035255,0.67152125,0.7529133,0.57549834,0.9055768
5937,1726,100,21,5937500.0,1726500.0,0.21843848,0.9999896,0.58204967,0.80542505,0.56039935,0.8326757,0.671723,0.74081105,0.56576407,0.8473684
5943,1713,100,21,5943500.0,1713500.0,0.21777672,1.0,0.60773194,0.8898719,0.59704953,0.9585267,0.68618715,0.7608845,0.6139325,0.93649757
5894,1733,100,19,5894500.0,1733500.0,0.21725272,1.0,0.60251606,0.8892037,0.58803093,0.95015746,0.67517436,0.7517235,0.58350354,0.9018301
5944,1718,100,20,5944500.0,1718500.0,0.21722472,1.0,0.60850817,0.88808566,0.598131,0.9539672,0.6774941,0.7540612,0.59458655,0.91243434
5940,1719,100,20,5940500.0,1719500.0,0.21697536,1.0,0.59159553,0.8874785,0.5795336,0.9537842,0.6732842,0.7516774,0.58131963,0.90889174
5910,1737,50,3,5910482.0,1737748.0,0.21600002,1.0,0.5344807,0.8921994,0.50363463,0.9508725,0.6680485,0.7878355,0.514028,0.89503545
5938,1711,100,19,5938500.0,1711500.0,0.21581593,1.0,0.58348525,0.89091307,0.5702142,0.9603603,0.6742646,0.7579182,0.57812196,0.9205992
5940,1709,100,21,5940500.0,1709500.0,0.21580805,1.0,0.58549863,0.8876172,0.57290334,0.9569409,0.675038,0.75522184,0.5815141,0.92572165
5856,1725,100,13,5856500.0,1725500.0,0.21520433,0.9999955,0.58414763,0.8657678,0.56797636,0.9293481,0.6701985,0.7437913,0.5761603,0.92235637
5932,1722,100,15,5932500.0,1722500.0,0.21495277,0.999912,0.5753448,0.7722324,0.55392504,0.7912669,0.67376256,0.7322891,0.56138366,0.8046527
5935,1726,100,19,5935500.0,1726500.0,0.21456057,0.9998145,0.5775988,0.77276164,0.55627424,0.79316115,0.67529124,0.73622274,0.56706136,0.8119062
5922,1782,100,21,5922500.0,1782500.0,0.21440656,0.9999997,0.5928215,0.86043286,0.58079386,0.91513425,0.6736813,0.75648576,0.591927,0.9321293
5996,1755,100,20,5996500.0,1755500.0,0.21377455,1.0,0.6145315,0.8826839,0.6062519,0.948104,0.6906149,0.76980364,0.62383294,0.95147085
5941,1712,100,21,5941500.0,1712500.0,0.21373102,1.0,0.5854159,0.8898237,0.5710819,0.9585478,0.6779708,0.76004547,0.5864036,0.9340675
6044,1692,100,8,6044500.0,1692500.0,0.21307573,0.99214596,0.52511823,0.7333248,0.48656097,0.7465584,0.657358,0.73725843,0.48433238,0.7546137
5898,1771,100,21,5898500.0,1771500.0,0.21301574,0.9995956,0.5817643,0.75127923,0.5653932,0.7752883,0.6717451,0.73015124,0.5788887,0.79457015
5934,1724,100,19,5934500.0,1724500.0,0.21301281,0.9999246,0.5774116,0.7724711,0.5559,0.79211247,0.6741026,0.73372734,0.56480443,0.807414
5993,1750,100,20,5993500.0,1750500.0,0.21274644,1.0,0.6010641,0.90688515,0.5861034,0.9818389,0.68105394,0.76829326,0.5846856,0.962667
5906,1743,100,19,5906500.0,1743500.0,0.21258107,0.99997616,0.5834542,0.81577164,0.5673543,0.8540237,0.66738546,0.72534,0.572562,0.8164593
5854,1726,100,11,5854500.0,1726500.0,0.21123232,0.99978435,0.53829664,0.7991952,0.5138396,0.8301525,0.65732145,0.7316389,0.526477,0.8122864
6006,1732,100,19,6006500.0,1732500.0,0.21120852,0.99688154,0.57679284,0.79043704,0.55572593,0.8112572,0.6724943,0.73588735,0.5654273,0.8193037
5946,1773,100,21,5946500.0,1773500.0,0.211083,1.0,0.6106682,0.9050869,0.60406744,0.98251706,0.67653894,0.7599324,0.60936826,0.9610317
5939,1778,100,21,5939500.0,1778500.0,0.2109043,1.0,0.59760016,0.9069445,0.58751327,0.9837682,0.68541855,0.76702243,0.60719633,0.9671544
5909,1740,100,17,5909500.0,1740500.0,0.21058919,1.0,0.58670115,0.90526277,0.5758836,0.98200154,0.66492194,0.75442314,0.58487403,0.95257914
5945,1714,100,21,5945500.0,1714500.0,0.21048303,1.0,0.6198632,0.8908795,0.6106601,0.95625234,0.6831053,0.7605888,0.61309034,0.92334265
5941,1711,100,19,5941500.0,1711500.0,0.21039936,1.0,0.60610026,0.8891417,0.5952258,0.95764935,0.6821736,0.7572981,0.6055036,0.9280723
5941,1778,100,21,5941500.0,1778500.0,0.21037704,1.0,0.5951555,0.9081777,0.5865414,0.98481375,0.68481374,0.76898944,0.6040454,0.973565
5940,1777,100,21,5940500.0,1777500.0,0.21031947,1.0,0.5853467,0.9068154,0.5723354,0.9830798,0.6782614,0.76372015,0.58551276,0.95970535
5948,1780,100,21,5948500.0,1780500.0,0.2102687,1.0,0.6059007,0.90823954,0.595917,0.98425204,0.6905218,0.7745348,0.6158475,0.9769807
5946,1780,100,21,5946500.0,1780500.0,0.21009016,1.0,0.603328,0.91035986,0.599153,0.98736674,0.694158,0.7792381,0.6369485,0.9916322
5855,1726,100,9,5855500.0,1726500.0,0.21001624,0.99985594,0.5483898,0.7869817,0.52403396,0.82074356,0.66786295,0.73586714,0.5361246,0.81478196
5896,1733,100,20,5896500.0,1733500.0,0.20990908,1.0,0.5999273,0.8888386,0.5895474,0.9498876,0.67571473,0.75194347,0.5930986,0.9025646
5990,1752,100,18,5990500.0,1752500.0,0.20970754,1.0,0.61628675,0.8923849,0.6088957,0.96186846,0.69145703,0.76429635,0.6206744,0.9250549
5889,1696,100,17,5889500.0,1696500.0,0.20862369,0.99999785,0.5830229,0.83974105,0.5625932,0.8878268,0.6780726,0.7536385,0.5773719,0.91095006
6042,1690,57,11,6042446.49122807,1690704.3859649124,0.2082421,0.9999775,0.5909689,0.83793205,0.57467824,0.8906061,0.6604133,0.73254275,0.5750989,0.9002619
5992,1757,100,19,5992500.0,1757500.0,0.20817347,1.0,0.5977048,0.8833444,0.5894726,0.9500687,0.68906534,0.77072924,0.6251277,0.95989966
5939,1712,100,19,5939500.0,1712500.0,0.20727764,1.0,0.5910187,0.88964933,0.57095736,0.9532261,0.6709704,0.75059605,0.5647631,0.9046236
5937,1719,100,20,5937500.0,1719500.0,0.20694603,1.0,0.609075,0.8897199,0.59305406,0.95064175,0.6705682,0.7529342,0.57140017,0.90201735
6043,1711,100,19,6043500.0,1711500.0,0.2068299,0.99999976,0.5980355,0.8823796,0.57782096,0.9369978,0.6720966,0.75146264,0.54321176,0.85688066
5943,1712,100,19,5943500.0,1712500.0,0.20678602,1.0,0.60068125,0.88903403,0.5883237,0.9579554,0.68027985,0.75950915,0.5980863,0.93707836
6049,1710,100,12,6049500.0,1710500.0,0.20624979,0.98952854,0.50734,0.7485196,0.46067375,0.76527214,0.64518934,0.71409154,0.4372424,0.74502397
5992,1731,100,13,5992500.0,1731500.0,0.20611867,0.99513745,0.5681213,0.82839054,0.5430746,0.8559333,0.664809,0.73217714,0.5387256,0.84631777
5899,1739,100,20,5899500.0,1739500.0,0.20598096,1.0,0.60992354,0.89054483,0.6027587,0.96198225,0.686348,0.75835323,0.61567503,0.92139435
5944,1716,100,20,5944500.0,1716500.0,0.20592473,1.0,0.5959688,0.8904464,0.58230215,0.9557091,0.6756263,0.7580061,0.5859842,0.9211311
5946,1719,65,12,5946366.923076923,1719402.3076923077,0.20580924,1.0,0.5980049,0.88992506,0.5823857,0.9536618,0.67497754,0.75652003,0.57493615,0.9087082
5943,1774,100,20,5943500.0,1774500.0,0.20557417,1.0,0.6148821,0.9054544,0.6060532,0.983581,0.6854907,0.76711655,0.6129121,0.97449416
5992,1751,100,16,5992500.0,1751500.0,0.20548391,1.0,0.6046248,0.9071311,0.58973974,0.9811661,0.6818464,0.76213515,0.5925424,0.9494425
5946,1713,100,19,5946500.0,1713500.0,0.20547901,1.0,0.616371,0.8919247,0.60232997,0.9540706,0.685842,0.76288116,0.6091801,0.92608243
6048,1715,100,20,6048500.0,1715500.0,0.20528859,0.99014187,0.5033333,0.71899563,0.45598516,0.7241552,0.64496124,0.7113627,0.43633452,0.70569
5944,1775,100,20,5944500.0,1775500.0,0.20492133,1.0,0.6138065,0.9081575,0.6075205,0.9857168,0.68804306,0.77219766,0.6207464,0.98188215
5942,1711,100,19,5942500.0,1711500.0,0.20456629,1.0,0.6160622,0.888695,0.60801184,0.95757693,0.6858798,0.7589576,0.6187643,0.9336344
5932,1724,100,19,5932500.0,1724500.0,0.20454818,0.999855,0.5869653,0.7722597,0.5667799,0.7918792,0.67781645,0.7332306,0.5767327,0.80696225
5893,1738,100,20,5893500.0,1738500.0,0.20399359,1.0,0.59932905,0.8897602,0.5829921,0.9508066,0.68021125,0.75594234,0.58588487,0.90963054
5987,1752,100,19,5987500.0,1752500.0,0.20359366,1.0,0.5904111,0.8937821,0.5755441,0.96019334,0.68359303,0.7688755,0.59310484,0.9341578
6005,1733,100,20,6005500.0,1733500.0,0.20345701,0.99970204,0.5790053,0.79104704,0.55499125,0.8128257,0.6674762,0.7422852,0.55405533,0.83697504
5989,1757,100,19,5989500.0,1757500.0,0.20321827,1.0,0.6190375,0.9120608,0.6133765,0.986472,0.69454515,0.7790897,0.6341304,0.9769023
5948,1779,100,20,5948500.0,1779500.0,0.20243324,1.0,0.610947,0.90913415,0.6052955,0.98613054,0.6975608,0.7759793,0.6328539,0.9843575
5905,1735,100,19,5905500.0,1735500.0,0.2023718,1.0,0.5995979,0.8910822,0.58522207,0.9625943,0.6718489,0.7560714,0.58748263,0.9216867
5895,1738,100,20,5895500.0,1738500.0,0.20235361,1.0,0.6085657,0.8891285,0.59472394,0.95150405,0.6829483,0.75653315,0.5980884,0.91570044
5925,1773,100,20,5925500.0,1773500.0,0.20216756,0.9328087,0.5414117,0.7268697,0.51549417,0.72711354,0.6641137,0.7149721,0.5334722,0.7348858
5937,1724,100,20,5937500.0,1724500.0,0.2021363,0.9997872,0.56868714,0.77265453,0.5439822,0.7933982,0.6692058,0.7344934,0.55732125,0.8132385
5944,1721,100,20,5944500.0,1721500.0,0.20201229,1.0,0.5849249,0.88833696,0.5695805,0.9558043,0.6739455,0.7564258,0.5741182,0.9232574
5997,1759,100,20,5997500.0,1759500.0,0.20200036,1.0,0.60496694,0.882813,0.59527916,0.9486245,0.6864477,0.76890516,0.6137255,0.9552926
5942,1780,100,20,5942500.0,1780500.0,0.20169571,1.0,0.6057007,0.9086696,0.59937257,0.9859942,0.6835491,0.7717632,0.6199678,0.9793956
5902,1736,100,20,5902500.0,1736500.0,0.20156416,1.0,0.59841424,0.89184064,0.5854272,0.9559604,0.67727906,0.7598678,0.5989482,0.9313777
5856,1720,100,13,5856500.0,1720500.0,0.20113821,1.0,0.5675896,0.8975705,0.5456823,0.96987647,0.6713908,0.7565326,0.55110246,0.9287003
5892,1769,100,8,5892500.0,1769500.0,0.20110185,0.9999387,0.5506181,0.8373014,0.52378225,0.87976694,0.66210496,0.73638856,0.5387916,0.8906965
6049,1714,100,15,6049500.0,1714500.0,0.20015973,0.99997395,0.5416183,0.8651295,0.5041318,0.9181844,0.65602934,0.73627365,0.47617874,0.87231284
5928,1748,100,17,5928500.0,1748500.0,0.19969757,0.99999994,0.57639486,0.8319012,0.5595462,0.8767056,0.6776631,0.74942,0.582639,0.87367094
5940,1707,100,19,5940500.0,1707500.0,0.19967322,1.0,0.59941256,0.88785124,0.5885995,0.95494753,0.6814386,0.7591,0.5986296,0.91805005
5908,1741,100,17,5908500.0,1741500.0,0.1987765,0.9999999,0.57399404,0.8757582,0.55927175,0.9430576,0.66309476,0.7366493,0.5667162,0.91639364
6048,1720,100,2,6048500.0,1720500.0,0.19862813,0.88130164,0.53307253,0.7401187,0.49506158,0.73033893,0.6508272,0.7104903,0.46757016,0.67094797
5989,1752,100,18,5989500.0,1752500.0,0.19838467,1.0,0.59382033,0.8923661,0.578703,0.96052974,0.67802894,0.76015,0.5837644,0.91666126
5895,1737,100,19,5895500.0,1737500.0,0.19799551,1.0,0.60848314,0.89033705,0.5951462,0.9498866,0.68431264,0.7592338,0.60071903,0.90511674
5930,1742,3,0,5930150.0,1742950.0,0.19792171,0.55190927,0.5647666,0.70601034,0.540301,0.71732044,0.68212795,0.72001046,0.5706318,0.73620224
5942,1723,100,18,5942500.0,1723500.0,0.19726774,1.0,0.59911263,0.8888992,0.5877287,0.95530194,0.6750334,0.7518291,0.59159,0.9218639
5944,1722,100,19,5944500.0,1722500.0,0.19667417,1.0,0.59136057,0.87681323,0.57603395,0.9411667,0.67908305,0.7526237,0.5801143,0.89912695
6048,1694,100,6,6048500.0,1694500.0,0.19613731,1.0,0.53264165,0.908539,0.495695,0.9911741,0.6517178,0.744814,0.47560665,0.91349727
6006,1731,100,15,6006500.0,1731500.0,0.1959836,0.9969865,0.5819173,0.7902882,0.55919707,0.81106436,0.6672066,0.73306364,0.5616954,0.81813085
5947,1777,100,19,5947500.0,1777500.0,0.19558117,1.0,0.5977928,0.91008025,0.5901513,0.98696935,0.68743324,0.77569324,0.6221344,0.9843616
5898,1732,100,18,5898500.0,1732500.0,0.19517685,1.0,0.5981345,0.8889303,0.58401483,0.95264924,0.6760311,0.7514344,0.5840797,0.9128554
5891,1736,100,19,5891500.0,1736500.0,0.19503967,1.0,0.5929305,0.8878361,0.5745168,0.9461592,0.67113894,0.75025564,0.5633452,0.89122736
5942,1778,100,19,5942500.0,1778500.0,0.19497238,1.0,0.6164334,0.9084395,0.609046,0.98566455,0.68918,0.7716166,0.62914735,0.98610973
5867,1778,100,14,5867500.0,1778500.0,0.19466265,0.9996445,0.52620745,0.74345505,0.49386254,0.76795495,0.6474318,0.71717167,0.5074913,0.7853744
5902,1740,100,19,5902500.0,1740500.0,0.19437893,1.0,0.5815034,0.90471625,0.56734717,0.9822908,0.6708328,0.7615513,0.5815768,0.9685239
5893,1730,43,7,5893596.511627907,1730756.9767441861,0.19380179,1.0,0.5895244,0.8887866,0.5687664,0.95025694,0.67061585,0.7498024,0.5612988,0.90282947
5940,1713,100,18,5940500.0,1713500.0,0.19367161,1.0,0.5845029,0.88875836,0.5699321,0.956194,0.6772554,0.75522476,0.5813504,0.9268074
6048,1713,100,0,6048500.0,1713500.0,0.1936238,0.93836284,0.5235544,0.74153715,0.4873607,0.7576668,0.64876664,0.71545786,0.4611359,0.71849084
5951,1780,100,19,5951500.0,1780500.0,0.1935068,1.0,0.59487575,0.9077671,0.5828225,0.98375,0.6847043,0.77357626,0.5969212,0.9748644
5898,1734,100,18,5898500.0,1734500.0,0.19341713,1.0,0.5848762,0.8892552,0.568457,0.95254445,0.6700786,0.7503479,0.57704175,0.91799617
