Boylam,Enlem,YANGIN_DURUMU,score_probability_mlp,rank_probability_mlp,score_topsis_pi,rank_topsis_pi,score_topsis_shap,rank_topsis_shap,score_topsis_equal,rank_topsis_equal,score_topsis_entropy,rank_topsis_entropy,score_topsis_critic,rank_topsis_critic,score_vikor_pi,rank_vikor_pi,score_vikor_shap,rank_vikor_shap,score_vikor_equal,rank_vikor_equal,score_vikor_entropy,rank_vikor_entropy,score_vikor_critic,rank_vikor_critic
5987450.0,1752750.0,1,0.9999999999472948,285,0.8912731578071836,663,0.7387726032106909,143,0.6117764318078971,972,0.5531723971860617,113,0.6120371235651331,113,0.9609763675848815,716,0.9239106972717307,468,0.7980357207122658,75,0.8434270189241245,53,0.8384645684621628,179
5988350.0,1753050.0,1,0.9999999997162914,388,0.8916635323326163,643,0.7385705748129068,147,0.6208185191343503,594,0.5264208746398692,230,0.598578889558246,219,0.9598325257001101,776,0.9167322164049618,661,0.7972211758393237,76,0.8279768670104063,73,0.7980511215276095,404
5987550.0,1754850.0,1,0.999999999999108,70,0.8910099756469209,677,0.7268580052909663,379,0.5954190134447402,2470,0.4651490532481953,787,0.5711431673159263,540,0.9622895556387969,644,0.925184408187032,427,0.7969473997659828,77,0.7270266049229851,381,0.9045353440167186,52
5986550.0,1751950.0,1,0.9999999995783055,422,0.8996924265462469,125,0.7446895558933575,68,0.6350628799467463,193,0.45412668693774755,959,0.5895079362155962,291,0.9705362813509492,250,0.9374427944482404,192,0.7959067839234861,78,0.7256167957154331,395,0.6896486253785868,1932
5988950.0,1753150.0,1,0.9999999999126175,305,0.8911907760498925,666,0.7395739536082264,131,0.6235245605008573,514,0.5362785440056776,181,0.605894001527766,169,0.9590303647922891,819,0.9162564952255248,681,0.794342656463927,79,0.812786435046359,92,0.7760618497873892,602
5989850.0,1757050.0,0,0.0003227696165979199,8444,0.4405872807448627,15209,0.5330521075707534,7245,0.6318095557367899,280,0.45806596178681536,895,0.5861535381856267,326,0.43934421691881187,14502,0.5317459936147374,9946,0.7940076050057085,80,0.6404232942835404,1084,0.7201764006190464,1374
5905250.0,1742050.0,1,0.9999999997885491,362,0.8897411553938923,770,0.7383276511256446,153,0.65431061150143,27,0.5069135859103046,376,0.6298470269741197,34,0.9606481724924893,728,0.9560519865303942,66,0.7931817366981628,81,0.752670137113917,259,0.8950469505360332,60
5988450.0,1752250.0,1,0.9999999997845956,364,0.8915660538967909,646,0.7338528864079674,236,0.6065101906506707,1279,0.5164452356521677,299,0.5784323885778803,418,0.9594813268939555,793,0.9136452928478862,759,0.7898711092740205,82,0.8015651913017374,121,0.7523102447893664,877
5986550.0,1751850.0,1,0.9999999993449418,457,0.8998753501289629,121,0.741943291309681,98,0.6304451907975199,314,0.4995849083299987,446,0.5899715627080524,286,0.9706388055332845,245,0.9370861477797066,197,0.7897274340212941,83,0.7821207669909441,169,0.7255993921067942,1273
5989450.0,1753750.0,1,0.9999999999458247,288,0.8901894229817469,736,0.7260631376339187,399,0.5995116243784134,1948,0.5499579741834055,128,0.6009858934748282,199,0.9583993877386562,858,0.9124210176608756,798,0.7896972857256264,84,0.7809240021678829,172,0.8230931832416495,260
5988950.0,1756150.0,1,0.9999999999998921,21,0.8909543135208213,681,0.7413935534967656,105,0.6303459115390554,318,0.5152737322736936,309,0.621884697836807,57,0.9679360398360722,379,0.929586575776327,330,0.7889928424592876,85,0.829843275898372,66,0.9430780709466112,23
5987950.0,1754450.0,1,0.9999999999995464,48,0.8913026212510997,661,0.73129431322397,281,0.6022374694002611,1649,0.4917652230683575,519,0.5705993230713526,550,0.961931319223283,660,0.9247590323397705,438,0.7880253685107774,86,0.7564571657734163,243,0.8070110871064957,347
5989950.0,1753450.0,1,0.9999999999782196,238,0.8964046675318523,374,0.7337939188590114,238,0.6107310717961826,1030,0.5959019052446075,30,0.610174884328827,124,0.9718385957481385,214,0.9201551233701183,564,0.7870517123729961,87,0.7855179118202085,161,0.8134161988591637,312
5988350.0,1752150.0,1,0.9999999997060829,391,0.8917022774318085,641,0.7427870095147797,85,0.6288366972742608,354,0.5671528394255715,72,0.6083699012627422,142,0.9602508738583232,754,0.9207757891298635,541,0.7868879521507448,88,0.8286328017276161,72,0.7355861823942575,1116
5987750.0,1752550.0,1,0.9999999975187439,549,0.8927349864270728,586,0.7436897162843403,75,0.6357481491213931,182,0.6680921630261939,1,0.6372717053376084,19,0.9620581285694179,654,0.927922499142862,358,0.7856856958192655,89,0.9687617185691988,2,0.839955594871222,171
5988050.0,1752050.0,1,0.9999999994923776,433,0.891857541387894,628,0.7382904718351797,156,0.6187750628698477,662,0.6340862295732583,7,0.6220707247671119,56,0.9611903682403281,703,0.9251044681217488,428,0.7852017133131738,90,0.9289504707984991,5,0.836427715464485,190
5990350.0,1749150.0,0,0.0021764035946334782,6477,0.634144483985818,5644,0.627949549290231,1944,0.6347200545839621,197,0.5710088656490645,59,0.6309510518122932,32,0.6487446888608794,4978,0.7050067108354549,2687,0.7849288154716599,91,0.7896352077301728,148,0.8118337592442555,320
